cohort,query_id,query,reference_answer,automatic_failure_class,automatic_reason,oracle_rank,qa_id,source_question,source_answer,answer_similarity,question_similarity,scenario_score,scenario_conflicts,query_concept_coverage,retrieved_by_current_pipeline,human_failure_class,human_equivalent_evidence,annotation_notes,annotation_status
ahd_reference,evalv1_015,انا شخص مدخن من ٣ سنوات من امس اصبحت اشعر بصعوبة اخذ النفس لدرجة اشعر بالنعاس وقلة التركيز اليوم رحت للطبيب عملي اكس راي وقلي عندي التهاب قصبات هوائية وصفلي...,هذا الدواء يساعد على اسهال اخراج البلغم عندما يكون متخثر. تستطيعين اخذ ٢ ل من الماء اذا ليس لديك مشكل في الكلية. فهو يساعد ايضا على اخراج البلغم. لا تاخذيهما في اليل,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,3,ahdqa_0558309,السلام عليكم هل يوجد اضرار لبلع البلغم (حاشاكم) لأني ما بقدر اطلعه من تمي لإنو بخنقني ..فشو الاضرار,"بشكل عام، لا يوجد ضرر من بلع البلغم، لأن البلغم هو مادة لزجة تنتجها الرئتين لمساعدة الجسم على التخلص من البكتيريا والمواد الأخرى التي يمكن أن تسبب العدوى، وعندما تبتلع البلغم يتم تكسيره بواسطة حمض المعدة والتخلص منه عن طريق الجهاز الهضمي.
 
يجدر الذكر أن هناك بعض الحالات التي قد يتسبب فيها بلع البلغم في بعض المشاكل مثل الغثيان والتقيؤ أو الاضطرابات الجهاز الهضمي لذلك إذا كنت تشعر بعدم الراحة عند ابتلاع البلغم، فمن الأفضل أن تحاول السعال للتخلص منه، ولكن إذا كنت غير قادر على السعال، أو إذا كان البلغم كثيفًا جدًا فلا بأس من ابتلاعه.
 
فيما يلي بعض النصائح لتقليل كمية البلغم الذي تبتلعه:

شرب الكثير من السوائل: يساعد الماء على إذابة البلغم وجعله أسهل في السعال.
الاستحمام بالماء الدافئ: يمكن أن يساعد البخار الناتج من الحمام الساخن على إذابة البلغم أيضًا.
استخدم جهاز ترطيب الهواء: يمكن أن يساعد جهاز ترطيب الهواء على جعل الهواء أكثر رطوبة، مما يساعد على إذابة البلغم.
تناول أدوية السعال: يمكن أن تساعد أدوية السعال على تقليل إنتاج البلغم.

إذا كنت تعاني من أعراض أخرى بالإضافة إلى البلغم، مثل الحمى أو ضيق التنفس، فمن المهم استشارة الطبيب لتحديد المشكلة ووصف العلاج المناسب.
 
للمزيد:

علاج البلغم بالصدر، وما أفضل دواء طارد للبلغم
أسباب زيادة كثافة البلغم وعلاجه، ودلالات ألوان المخاط",0.862953,0.810491,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_015,انا شخص مدخن من ٣ سنوات من امس اصبحت اشعر بصعوبة اخذ النفس لدرجة اشعر بالنعاس وقلة التركيز اليوم رحت للطبيب عملي اكس راي وقلي عندي التهاب قصبات هوائية وصفلي...,هذا الدواء يساعد على اسهال اخراج البلغم عندما يكون متخثر. تستطيعين اخذ ٢ ل من الماء اذا ليس لديك مشكل في الكلية. فهو يساعد ايضا على اخراج البلغم. لا تاخذيهما في اليل,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,4,ahdqa_0798280,لدي سؤال عندي ألم في المعدة ولا يوجد أعراض أخرى كالاسهال وارتفاع الحرارة وأنا حامل بالشهر الثاني وعندما عملت تحليل براز قال لي الدكتور أنتاميبا متحوصلة شو ممكن يكون العلاج...,"اذا لم يكن لديك اسهال فانصحك بالاكثار من شرب السوائل والابتعاد عن المؤكولات التي تزيد من الام المعده مثل المقالي , ويمكنك ايضاً اخذ ادويه بوصفه من طبيبك لالم المعده والحموضه لديك",0.862815,0.840648,0.3375,"[""medical_identity_unmatched""]",0.111111,False,,,,pending_human_confirmation
ahd_reference,evalv1_015,انا شخص مدخن من ٣ سنوات من امس اصبحت اشعر بصعوبة اخذ النفس لدرجة اشعر بالنعاس وقلة التركيز اليوم رحت للطبيب عملي اكس راي وقلي عندي التهاب قصبات هوائية وصفلي...,هذا الدواء يساعد على اسهال اخراج البلغم عندما يكون متخثر. تستطيعين اخذ ٢ ل من الماء اذا ليس لديك مشكل في الكلية. فهو يساعد ايضا على اخراج البلغم. لا تاخذيهما في اليل,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,5,ahdqa_0789932,لو سمحت معي بلغم بحلقي واستخدمت طارد للبلغم ولم استفد منه واستخدمت غسول لطرد البلغ ولم استفد اريد علاج طبيعي لطرد البلغم، وهل الثوم يطرد البلغم؟,"هناك العديد من العلاجات الطبيعية التي يمكن أن تساعد على طرد البلغم، ومنها:

المشروبات الساخنة: مثل الماء الدافئ والشاي الخالي من الكافيين ومرق اللحم أو الدجاج،و تساعد هذه المشروبات على الحفاظ على رطوبة الجسم وتذويب البلغم.
الزنجبيل: له خصائص مضادة للالتهابات ومضادة للميكروبات، ويمكن أن يساعد في تخفيف السعال وطرد البلغم. يمكنك تناول الزنجبيل الطازج أو المجفف، أو إضافة ملعقة صغيرة من عصير الزنجبيل إلى كوب من الماء الدافئ.
النعناع: له خصائص مضادة للالتهابات وطاردة للبلغم، ويمكن أن يساعد في تخفيف السعال وطرد البلغم. يمكنك تناول أوراق النعناع الطازجة أو المجففة، أو إضافة ملعقة صغيرة من زيت النعناع إلى كوب من الماء الدافئ.
استنشاق البخار: يمكن أن يساعد استنشاق البخار في تخفيف التهاب الشعب الهوائية وطرد البلغم. يمكنك استنشاق البخار من الماء الساخن، أو إضافة بضع قطرات من الزيوت العطرية، مثل زيت النعناع أو زيت الأوكالبتوس.
تجنب التدخين: التدخين يمكن أن يزيد من إنتاج البلغم.
أخذ قسط من الراحة: يمكن أن تساعد الراحة الجسم على التركيز على محاربة العدوى وطرد البلغم.

هل الثوم يطرد البلغم؟
 
نعم، الثوم يحتوي على مركبات مضادة للالتهابات ومضادة للبكتيريا، والتي يمكن أن تساعد في تخفيف السعال وطرد البلغم. يمكن تناول الثوم الخام أو المطبوخ، أو إضافة ملعقة صغيرة من عصير الثوم إلى كوب من الماء الدافئ.
 
إذا لم تتحسن حالة البلغم بعد تجربة العلاجات الطبيعية لمدة أسبوع، أو إذا كنت تعاني من أي أعراض أخرى، مثل الحمى أو صعوبة التنفس، فعليك استشارة الطبيب فقد تحتاج إلى استخدام بعض الأدوية للعلاج.
 
للمزيد:

علاج البلغم بالصدر، وما أفضل دواء طارد للبلغم
أسباب زيادة كثافة البلغم وعلاجه، ودلالات ألوان المخاط",0.857491,0.797388,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.555556,False,,,,pending_human_confirmation
ahd_reference,evalv1_019,ما هي اسباب قصر اطراف الجنين؟ هل لها حل؟ لماذا تظهر في الشهر السابع؟,الله اعلم بالسبب وكما اسلفت سابقا فان المسألة نسبية اي ما هو مقدار القصر وقد يكون هناك نوع من التشوه الخلقي في الاطراف وقد يكون السبب خلل في الكروموزومات وقد لا يكون هناك سبب في الأصل وكل ما هناك ان الاطراف قصيرة او ان الجنين يكون قصير القامة,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,1,ahdqa_0753879,السلام عليكم انا هشام من المغرب انا عمري 17 عاما لكن اعاني من توقف طولي هل هذا يعني اني لن استمر في زيادة طولي هل هناك حل,"طول القامة او قصرها شيء نسبي يختلف من شعب الى اخر , اذا كان طولك قصير جدا بالنسبة لمتوسط طول اهل بلدك فهذا يعتبر قصر , الاسباب قد تكون وراثية بمعنى ان الوالدين او احدهم قصير واحتمالية القصر اعلى . ما زال امامك عام لكي تطول , ينصح مراجعة اخصائي غدد صماء وسكري وجراح عظام من اجل عمل صورة اشعة ورؤية فيما اذا كانت مناطق النمو قد اغلقت ام ما زال هناك امل في ذلك , قد يكون القصر نتيجة اختلالات هرمونية",0.877224,0.80513,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
ahd_reference,evalv1_019,ما هي اسباب قصر اطراف الجنين؟ هل لها حل؟ لماذا تظهر في الشهر السابع؟,الله اعلم بالسبب وكما اسلفت سابقا فان المسألة نسبية اي ما هو مقدار القصر وقد يكون هناك نوع من التشوه الخلقي في الاطراف وقد يكون السبب خلل في الكروموزومات وقد لا يكون هناك سبب في الأصل وكل ما هناك ان الاطراف قصيرة او ان الجنين يكون قصير القامة,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,2,ahdqa_0736141,طفلتي البالغة من العمر 7 سنوات تعاني من التهاب شديد في المسالك البولية ومؤخرا بدأت تتألم بمنطقة الخصرين وعند المراجعة وأجراء فحص السونار تبين ان حجم الكلية اليمنى (5.9 *...,"لا بد ان هنالك خطا ما بالاطوال التي كتبتها............59 و 76 سنتيمتر........؟؟؟؟؟؟
على كل الاحوال وبغض النظر عن اي شيء يجب البحث عن سبب الالتهابات لدى الطفله والذي من اهم اسبابه التشوه الخلقي
لا بد من اجراء فحوصات مخبريه وصور اشعاعيه للكلى والمثانه.....",0.876886,0.807994,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_019,ما هي اسباب قصر اطراف الجنين؟ هل لها حل؟ لماذا تظهر في الشهر السابع؟,الله اعلم بالسبب وكما اسلفت سابقا فان المسألة نسبية اي ما هو مقدار القصر وقد يكون هناك نوع من التشوه الخلقي في الاطراف وقد يكون السبب خلل في الكروموزومات وقد لا يكون هناك سبب في الأصل وكل ما هناك ان الاطراف قصيرة او ان الجنين يكون قصير القامة,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,3,ahdqa_0512035,لدي 30% من الحيوانات المنوية جيده و 70% مشوههما هو عﻻجها,لابد من معرفة سبب التشوه فقد يكون هنالك دوالي في الخصية او خلل هرموني او التهاب ومعالجة هذا المسبب .,0.871309,0.780327,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_019,ما هي اسباب قصر اطراف الجنين؟ هل لها حل؟ لماذا تظهر في الشهر السابع؟,الله اعلم بالسبب وكما اسلفت سابقا فان المسألة نسبية اي ما هو مقدار القصر وقد يكون هناك نوع من التشوه الخلقي في الاطراف وقد يكون السبب خلل في الكروموزومات وقد لا يكون هناك سبب في الأصل وكل ما هناك ان الاطراف قصيرة او ان الجنين يكون قصير القامة,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,4,ahdqa_0485236,"لدي مشكلة في شكلة الحيوانات المنوية . نسبة تشوه 99% و 1 % غير طبيعي
متزوج من 5 سنوات لم يحصل حمل","بما ان نسبة التشوه عاله جدا.......فلهذا السبب لا يحدث الحمل
يجب البحث عن سبب هذا التشوه .....ومعرفة السبب والتشخيص
راجع اختصاصي المسالك البوليه او امراض الذكوره",0.868858,0.808166,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_019,ما هي اسباب قصر اطراف الجنين؟ هل لها حل؟ لماذا تظهر في الشهر السابع؟,الله اعلم بالسبب وكما اسلفت سابقا فان المسألة نسبية اي ما هو مقدار القصر وقد يكون هناك نوع من التشوه الخلقي في الاطراف وقد يكون السبب خلل في الكروموزومات وقد لا يكون هناك سبب في الأصل وكل ما هناك ان الاطراف قصيرة او ان الجنين يكون قصير القامة,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,5,ahdqa_0433631,عمري 16 و طولي 155 ذكر هل طولي كويس ولا لا,"أنت قصير القامة نوعًا ما.. هل والداك قصيران أيضًا ؟
قصر القامة له أسباب كثيرة.. أهمها السبب الوراثي.",0.867559,0.789613,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
ahd_reference,evalv1_021,هل البخاخ ذو القرص (Diskhaler). علاجي او وقائي,هو علاجي و وقائي علاجي من ناحية انه يخفف من التهاب الطرق التنفسية ووقائي انه يخفف من تكرار الاعراض,only_broad_or_mismatched_evidence_exists,"The oracle found medically related passages, but none met the equivalence and clinical-scenario compatibility gates.",1,ahdqa_0775500,"هلالبخاخ التربيني عديد الجرعات (تيربو هيلر, Turbohaler علاجي او وقائي","هو علاجي و وقائي
علاجي من ناحية انه يخفف من التهاب الطرق التنفسية
ووقائي انه يخفف من تكرار الاعراض",0.936015,0.847343,0.3375,"[""medical_identity_unmatched""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_021,هل البخاخ ذو القرص (Diskhaler). علاجي او وقائي,هو علاجي و وقائي علاجي من ناحية انه يخفف من التهاب الطرق التنفسية ووقائي انه يخفف من تكرار الاعراض,only_broad_or_mismatched_evidence_exists,"The oracle found medically related passages, but none met the equivalence and clinical-scenario compatibility gates.",2,ahdqa_0704049,دكتورة الاطفال صرفت قطرات في دي 3 لطفلتي عمرها 6 شهور. وقال الصيدلي استخدامها 7 قطرات يوميا . الى عمر سنه ونصف .هل هذا صحيح,"هذا يعتمد هل وقائي ام علاجي,اعطيالعلاج كما وصف الطبيب",0.863028,0.800697,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_021,هل البخاخ ذو القرص (Diskhaler). علاجي او وقائي,هو علاجي و وقائي علاجي من ناحية انه يخفف من التهاب الطرق التنفسية ووقائي انه يخفف من تكرار الاعراض,only_broad_or_mismatched_evidence_exists,"The oracle found medically related passages, but none met the equivalence and clinical-scenario compatibility gates.",3,ahdqa_0191398,هل التهاب اللوز يجعل العيون حمراء؟!,نعم .وقد يكون عرض كم اعراض التهاب التنفسية العلوية و سلامات,0.861492,0.792633,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_021,هل البخاخ ذو القرص (Diskhaler). علاجي او وقائي,هو علاجي و وقائي علاجي من ناحية انه يخفف من التهاب الطرق التنفسية ووقائي انه يخفف من تكرار الاعراض,only_broad_or_mismatched_evidence_exists,"The oracle found medically related passages, but none met the equivalence and clinical-scenario compatibility gates.",4,ahdqa_0578438,هل يمكن تناول الثوم الطازج بدل اقراص الاسبرين ؟,لا ، ليس كبديل علاجي، ويبقى كمساعد وقائي,0.857626,0.80965,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_021,هل البخاخ ذو القرص (Diskhaler). علاجي او وقائي,هو علاجي و وقائي علاجي من ناحية انه يخفف من التهاب الطرق التنفسية ووقائي انه يخفف من تكرار الاعراض,only_broad_or_mismatched_evidence_exists,"The oracle found medically related passages, but none met the equivalence and clinical-scenario compatibility gates.",5,ahdqa_0463140,"ما هو اسم المرض التي اعراضة كحة شديدة لدرجة ديق التنفس منز ثلاثة اشهر
والرشح مستمر",حساسية في الطرق التنفسية,0.8566,0.808848,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.0,False,,,,pending_human_confirmation
ahd_reference,evalv1_025,ما الأثار التي قد تحدث نتيجة تشوهات الفص الأمامي للدماغ؟,تغيرات في الشخصية عدم القدرة على التحكم في البول و عدم القدرة على استيعاب المفاهيم,only_broad_or_mismatched_evidence_exists,"The oracle found medically related passages, but none met the equivalence and clinical-scenario compatibility gates.",1,ahdqa_0623975,عدم التحكم في البول ما أسبابه,عدم التحكم في البول هو نتيجة حالة اختلاج المثانة العصبي الناتج عن اما خلل عصبي في تغذية المثانة او خلل في عمل المثانة او عدم انتظام في العضلات العاصرة لعنق المثانة..,0.874851,0.76744,0.3375,"[""medical_identity_unmatched""]",0.0,False,,,,pending_human_confirmation
